rarity,id,name,image_url,appeal,skill,preawakened
SR,1105,"""A Beautiful Figure"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1105.jpg,Cosmos Sunshine,Very Good plus Appeal!,
SR+,1106,"""The Stage full of Emotions"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1106.jpg,Butterfly Flip,Very Good plus Appeal!,
R,1107,"""The Anticipated New Unit"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1107.jpg,Pop Flash,Pop Aura UP! (ii),
R+,1108,"""A Maiden's Sincerity"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1108.jpg,Pop Flash,Pop Aura UP! (ii),
SR,1109,"""My Eyes are Only on You"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1109.jpg,Cosmos Sunshine,Pop Aura UP! (iii),
SR+,1110,"""Smiling Sunflower"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1110.jpg,Cheerful Kiss,Pop Aura UP! (iii),
R,1111,"""Image Flower"" Mikuru Natsuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1111.jpg,Pop Flash,Good Judge Shift,
R+,1112,"”Purity of the Two Maidens"" Mikuru Natsuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1112.jpg,Pop Flash,Good Judge Shift,
PR,1113,"""Enjoy☆ Summer"" Yuzu Nikaidō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1113.jpg,Star Pop Charm,Perfect plus Appeal!,
PR+,1114,"""Banana Boat Dive"" Yuzu Nikaidō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1114.jpg,Premium Star Smiley Splash,Perfect plus Appeal!,
SR,1115,"""Angely Pink"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1115.jpg,Angel Arrow,Panel Strength (iii),
SR+,1116,"""The Girl in my Dreams"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1116.jpg,Angel Arrow,Panel Strength (iii),
PR,1117,"""The Twinkling Carnival"" Ako Saotome",https://images.dream-wonderland.com/photokatsu/Photokatsu_1117.jpg,Premium Star Smiley Splash,Pop Aura UP! (iv),
PR+,1118,"""Exciting Popping"" Ako Saotome+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1118.jpg,Premium Star Smiley Splash,Pop Aura UP! (iv),
SR,1119,"""Onto the Next Step"" Yozora Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1119.jpg,Star Sexy Charm,Sexy plus Appeal! (iii),
SR+,1120,"""Queen of the Ice Castle"" Yozora Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1120.jpg,Star Kissing Jewel,Sexy plus Appeal! (iii),
PR,1121,"""Judgement of the Moonlit Night"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1121.png,Premium Clock Circus,Aura plus Appeal! (iv),
PR+,1122,"""Ruler of the Night"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1122.png,Premium Clock Circus,Aura plus Appeal! (iv),
R,1123,Noeru Otoshiro,https://images.dream-wonderland.com/photokatsu/Photokatsu_1123.jpg,Cute Flash,Cute Aura UP! (ii),
R+,1124,Noeru Otoshiro+,https://images.dream-wonderland.com/photokatsu/Photokatsu_1124.jpg,Cute Flash,Cute Aura UP! (ii),
PR,1125,"""The Best Present"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1125.jpg,Premium Cosmos Sunshine,All Aura UP! (iv),
PR+,1126,"""Thank you Everyone!"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1126.jpg,Premium Dreaming Heart,All Aura UP! (iv),
SR,1127,"""As Fate Unfolds"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_1127.jpg,Cosmos Sunshine,Cute Aura UP! (iii),
SR+,1128,"""Gorgeous Daughter of Flowers"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1128.jpg,Around Bouquet,Cute Aura UP! (iii),
SR,1129,"""A tiny bit of Happiness"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1129.jpg,Cosmos Sunshine,All Score UP! (iii),
SR+,1130,"""The Support for Me"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1130.jpg,Clock Circus,All Score UP! (iii),
SR,1131,"""Holy Love"" Yū Hattori",https://images.dream-wonderland.com/photokatsu/Photokatsu_1131.jpg,Cosmos Sunshine,Aura plus Appeal! (iii),
SR+,1132,"""Lives on Sleepless Nights"" Yū Hattori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1132.jpg,Passion Beat,Aura plus Appeal! (iii),
SR,1133,"""I Love You"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1133.jpg,Cosmos Sunshine,All Aura UP! (iii),
SR+,1134,"""All for the Two of them"" Juri Kurebayashi +",https://images.dream-wonderland.com/photokatsu/Photokatsu_1134.jpg,Blossom Amore,All Aura UP! (iii),
R,1135,"""The Adored Baton"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1135.jpg,Sexy Flash,Good Judge Shift,
R+,1136,"""Unwavering Feelings"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1136.jpg,Sexy Flash,Good Judge Shift,
PR,1137,"""Ocean Princess"" Hime Shiratori",https://images.dream-wonderland.com/photokatsu/Photokatsu_1137.jpg,Star Cute Charm,Cute Aura UP! (iv),
PR+,1138,"""Sunset Smile"" Hime Shiratori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1138.jpg,Premium Star Heartful World,Cute Aura UP! (iv),
PR,1139,"""Prince of the Circus"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_1139.jpg,Premium Trick Toy Box,Pop Score UP! (iv),
PR+,1140,"""The Pop Star of Dreams"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1140.jpg,Premium Trick Toy Box,Pop Score UP! (iv),
SR,1141,"""Joker Queen"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1141.jpg,Trick Toy Box,Pop Aura UP! (iii),
SR+,1142,"""Rainbow Juggler"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1142.jpg,Trick Toy Box,Pop Aura UP! (iii),
SR,1143,"""The Swan's Magic Dance"" Kī Saegusa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1143.jpg,Trick Toy Box,Very Good plus Appeal! (iii),
SR+,1144,"""The Shiny Unicycle"" Kī Saegusa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1144.jpg,Trick Toy Box,Very Good plus Appeal! (iii),
SR,1145,"""Joker Devil"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1145.jpg,Trick Toy Box,Pop plus Appeal! (iii),
SR+,1146,"""Vamp・ Magic"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1146.jpg,Trick Toy Box,Pop plus Appeal! (iii),
SR,1147,"""Venue Escort"" Maria Himesato",https://images.dream-wonderland.com/photokatsu/Photokatsu_1147.jpg,Trick Toy Box,Very Good Judge Shift,
SR+,1148,"""Beast Tamer"" Maria Himesato+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1148.jpg,Trick Toy Box,Very Good Judge Shift,
R,1149,"""Pui Pui・Kyawawa♪"" Sora Kazesawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1149.jpg,Sexy Flash,Panel Strength (ii),
R+,1150,"""The Bohemian Bird User"" Sora Kazasawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1150.jpg,Sexy Flash,Panel Strength (ii),
R,1151,"""Magic Beginner"" Seira Otoshiro",https://images.dream-wonderland.com/photokatsu/Photokatsu_1151.jpg,Cool Flash,Good Tap Heart,
R+,1152,"""Cigar Box"" Seira Otoshiro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1152.jpg,Cool Flash,Good Tap Heart,
PR,1153,"""Suncatch Marine"" Mikuru Natsuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1153.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
PR+,1154,"""Poppin' Paradise"" Mikuru Natsuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1154.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
SR,1155,"""Squid Escape"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1155.jpg,Summer Vacation,Cool Score UP! (iii),
SR+,1156,"""Dance Dance Summer"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1156.jpg,Electro Groove,Cool Score UP! (iii),
SR,1157,"""Serious Watermelon Splitting"" Miyabi Fujiwara",https://images.dream-wonderland.com/photokatsu/Photokatsu_1157.jpg,Summer Vacation,Very Good Combo!,
SR+,1158,"""Thrilling Volley"" Miyabi Fujiwara+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1158.jpg,World Flight,Very Good Combo!,
SR,1159,"""Munching Cat"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1159.jpg,Summer Vacation,Cute Change (iii),
SR+,1160,"""Smiley Sky"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1160.jpg,Dreaming Heart,Cute Change (iii),
R,1161,"""Speaking of Sunglasses"" Yū Hattori",https://images.dream-wonderland.com/photokatsu/Photokatsu_1161.jpg,Cool Flash,Good Judge Shift,
R+,1162,"""Aiming at you!"" Yū Hattori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1162.jpg,Cool Flash,Good Judge Shift,
SR,1163,"""A Special Large Serving"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1163.jpg,Summer Vacation,Cute Aura UP! (iii),
SR+,1164,"""I am a D-sharp note!"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1164.jpg,Angel Arrow,Cute Aura UP! (iii),
R,1165,"""Summer Aikatsu!"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1165.jpg,Cool Flash,All Score UP! (ii),
R+,1166,"""To the beach with just the Two of Us"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1166.jpg,Cool Flash,All Score UP! (ii),
PR,1167,"""Dorothy who Opens the Road"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1167.jpg,Premium Clock Circus,Cool Aura UP! (iv),
PR+,1168,"""Emerald Magic"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1168.jpg,Premium Clock Circus,Cool Aura UP! (iv),
SR,1169,"""The Burning Heart with Dignity"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1169.jpg,Blossom Amore,Sexy plus Appeal! (iii),
SR+,1170,"""The Undying Passion"" Juri Kurebayashi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1170.jpg,Blossom Amore,Sexy plus Appeal! (iii),
PR,1171,"""Blue Heart of the Shore"" Tsubasa Kisaragi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1171.jpg,Star Cool Charm,Perfect Combo!,
PR+,1172,"""Captain Wing"" Tsubasa Kisaragi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1172.jpg,Premium Star Unchain Chord,Perfect Combo!,
SR,1173,"""The Radiating Hardwork"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1173.jpg,Electro Groove,Aura plus Appeal! (iii),
SR+,1174,"""Chemical Lightning"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1174.jpg,Electro Groove,Aura plus Appeal! (iii),
PR,1175,"""The Angel Postman"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1175.jpg,Premium Angel Arrow,All Aura UP! (iv),
PR+,1176,"""The Sincere thank you Letter"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1176.jpg,Premium Angel Arrow,All Aura UP! (iv),
PR,1177,"""Shiny Marine"" Mizuki Kanxaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1177.jpg,Premium Cheerful Kiss,Aura plus Appeal! (iv),
PR+,1178,"""Moon Night Resort"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1178.jpg,Premium Double Moon Jewel,Aura plus Appeal! (iv),
SR,1179,"""Let's Fishing!"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1179.jpg,Summer Vacation,Very Good plus Appeal!,
SR+,1180,"""Diva Summer"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1180.jpg,Electro Groove,Very Good plus Appeal!,
SR,1181,"""Exciting Dolphin"" Kokone Kurisu",https://images.dream-wonderland.com/photokatsu/Photokatsu_1181.jpg,Summer Vacation,All Aura UP! (iii),
SR+,1182,"""Today's Spotlight of the Beach"" Kokone Kurisu+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1182.jpg,World Flight,All Aura UP! (iii),
SR,1183,"""Special BBQ"" Seira Otoshiro",https://images.dream-wonderland.com/photokatsu/Photokatsu_1183.jpg,Summer Vacation,Cool Aura UP! (iii),
SR+,1184,"""If Ichigo is 'do' then I am"" Seira Otoshiro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1184.jpg,Passion Beat,Cool Aura UP! (iii),
SR,1185,"""Fluffy Rabbit"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1185.jpg,Summer Vacation,All Score UP! (iii),
SR+,1186,"""The Angel's Peach -colored Smile"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1186.jpg,Dreaming Heart,All Score UP! (iii),
R,1187,"""Inheritance from Mom"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_1187.jpg,Pop Flash,Panel Strength (ii),
R+,1188,"""Yes! Partner!"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1188.jpg,Pop Flash,Panel Strength (ii),
PR,1189,"""The Sunset-dyed Skirt"" Yozora Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1189.jpg,Star Sexy Charm,Perfect Combo!,
PR+,1190,"""Summer Memory"" Yozora Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1190.jpg,Premium Star Kissing Jewel,Perfect Combo!,
PR,1191,"""Sparklers and Summer"" Mahiru Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1191.jpg,Star Sexy Charm,Sexy Aura UP! (iv),
PR+,1192,"""Romantic Peony"" Mahiru Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1192.jpg,Premium Star Kissing Jewel,Sexy Aura UP! (iv),
SR,1193,"""The Ring Throwing that I won't let go of"" Ako Saotome",https://images.dream-wonderland.com/photokatsu/Photokatsu_1193.jpg,Star Pop Charm,All Aura UP! (iii),
SR+,1194,"""Hawaiian Kitty Cat"" Ako Saotome+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1194.jpg,Star Smiley Splash,All Aura UP! (iii),
SR,1195,"""So many Delicious foods!"" Yume Nijino",https://images.dream-wonderland.com/photokatsu/Photokatsu_1195.jpg,Star Cute Charm,Very Good plus Appeal!,
SR+,1196,"""Sunflower Garden"" Yume Nijino+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1196.jpg,Star Heartful World,Very Good plus Appeal!,
SR,1197,"""The Festival's Classic Sweets"" Yozora Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1197.jpg,Star Sexy Charm,Very Good Combo!,
SR+,1198,"""Asian Romance"" Yozora Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1198.jpg,Star Kissing Jewel,Very Good Combo!,
SR,1199,"""Aiming at☆"" Yuzu Nikaidō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1199.jpg,Star Pop Charm,Pop plus Appeal! (iii),
SR+,1200,"""Poppin☆ Summer"" Yuzu Nikaidō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1200.jpg,Star Smiley Splash,Pop plus Appeal! (iii),
R,1201,"""The President's Time Off"" Tsubasa Kisaragi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1201.jpg,Star Cool Charm,All Aura UP! (ii),
R+,1202,"""The Ramune I Love"" Tsubasa Kisaragi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1202.jpg,Star Cool Charm,All Aura UP! (ii),
R,1203,Yuri Ashida,https://images.dream-wonderland.com/photokatsu/Photokatsu_1203.jpg,Star Cool Charm,Aura plus Appeal! (ii),
R+,1204,Yuri Ashida+,https://images.dream-wonderland.com/photokatsu/Photokatsu_1204.jpg,Star Cool Charm,Aura plus Appeal! (ii),
SR,1205,"""Summer Colored Layered Piece"" Yuzu Nikaidō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1205.png,Star Smiley Splash,Pop Aura UP! (iii),
SR+,1206,"""Natural Colored Star"" Yuzu Nikaidō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1206.png,Star Smiley Splash,Pop Aura UP! (iii),
SR,1207,"""Ice Waitress"" Ako Saotome",https://images.dream-wonderland.com/photokatsu/Photokatsu_1207.jpg,Star Smiley Splash,Pop Score UP! (iii),
SR+,1208,"""Sherbet Maid"" Ako Saotome+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1208.jpg,Star Smiley Splash,Pop Score UP! (iii),
SR,1209,"""Lustrous China"" Koharu Nanakura",https://images.dream-wonderland.com/photokatsu/Photokatsu_1209.jpg,Star Kissing Jewel,Sexy Change (iii),
SR+,1210,"""Night Ruby Queen"" Koharu Nanakura+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1210.jpg,Star Kissing Jewel,Sexy Change (iii),
SR,1211,"""The Glossy Jasmine"" Mahiru Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1211.jpg,Star Kissing Jewel,Very Good Judge Shift,
SR+,1212,"""Gypsy Dancer"" Mahiru Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1212.jpg,Star Kissing Kewel,Very Good Judge Shift,
SR,1213,"""Exciting Ribbon"" Yume Nijino",https://images.dream-wonderland.com/photokatsu/Photokatsu_1213.png,Star Heartful World,Aura plus Appeal! (iii),
SR+,1214,"""Awaiting Dawn with the Fairy"" Yume Nijino+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1214.jpg,Star Heartful World,Aura plus Appeal! (iii),
SR,1215,"""Mono Clock"" Laura Sakuraba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1215.jpg,Star Unchain Chord,All Aura UP! (iv),
SR+,1216,"""Loli White Star"" Laura Sakuraba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1216.jpg,Star Unchain Chord,All Aura UP! (iv),
R,1217,Elza Forte,https://images.dream-wonderland.com/photokatsu/Photokatsu_1217.jpg,Star Sexy Charm,Sexy Aura UP! (ii),
R+,1218,Elza Forte+,https://images.dream-wonderland.com/photokatsu/Photokatsu_1218.jpg,Star Sexy Charm,Sexy Aura UP! (ii),
R,1219,Kirara Hanazono,https://images.dream-wonderland.com/photokatsu/Photokatsu_1219.jpg,Star Pop Charm,Good Combo!,
R+,1220,Kirara Hanazono+,https://images.dream-wonderland.com/photokatsu/Photokatsu_1220.jpg,Star Pop Charm,Good Combo!,
R,1221,"""Wings of Stars"" Yume Nijino",https://images.dream-wonderland.com/photokatsu/Photokatsu_1221.JPG,Star Cute Charm,Panel Strength (ii),
R+,1222,"""Wings of Stars"" Yume Nijino+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1222.jpg,Star Cute Charm,Panel Strength (ii),
R,1223,"""Wings of Stars"" Laura Sakuraba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1223.jpg,Star Cool Charm,All Aura UP! (ii),
R+,1224,"""Wings of Stars"" Laura Sakuraba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1224.jpg,Star Cool Charm,All Aura UP! (ii),
R,1225,"""Wings of Stars"" Koharu Nanakura",https://images.dream-wonderland.com/photokatsu/Photokatsu_1225.jpg,Star Sexy Charm,Heart Full Time! (ii),
R+,1226,"""Wings of Stars"" Koharu Nanakura+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1226.png,Star Sexy Charm,Heart Full Time! (ii),
R,1227,"""Wings of Stars"" Mahiru Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1227.jpg,Star Sexy Charm,Good Tap Heart,
R+,1228,"""Wings of Stars"" Mahiru Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1228.jpg,Star Sexy Charm,Good Tap Heart,
R,1229,"""Wings of Stars"" Ako Saotome",https://images.dream-wonderland.com/photokatsu/Photokatsu_1229.jpg,Star Pop Charm,Good plus Appeal! (ii),
R+,1230,"""Wings of Stars"" Ako Saotome+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1230.jpg,Star Pop Charm,Good plus Appeal! (ii),
R,1231,"""Wings of Stars"" Lilie Shirogane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1231.jpg,Star Cool Charm,Cool Aura Up! (ii),
R+,1232,"""Wings of Stars"" Lilie Shirogane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1232.jpg,Star Cool Charm,Cool Aura Up! (ii),
R,1233,"""Wings of Stars"" Yuzu Nikaidō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1233.png,Star Pop Charm,Aura Plus Appeal! (ii),
R+,1234,"""Wings of Stars"" Yuzu Nikaidō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1234.jpg,Star Pop Charm,Aura Plus Appeal! (ii),
PR,1235,"""The Apricot Princess"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/20430138_255783408257410_3284653433303882507_n.jpg,Premium Universe Party,Panel Strength (iv),
